game_id,game_date,matchup,player_name,impact_score
0022300133,Unknown date,Away team @ Home team,Haliburton,44.02509069426287
0022300133,Unknown date,Away team @ Home team,Hield,41.76064751862289
0022300134,Unknown date,Away team @ Home team,Wagner,75.19160029417729
0022300134,Unknown date,Away team @ Home team,Davis,47.97747062568828
0022300134,Unknown date,Away team @ Home team,Banchero,37.51251098017488
0022300135,Unknown date,Away team @ Home team,Capela,47.848156918362456
0022300135,Unknown date,Away team @ Home team,Johnson,45.170957113819235
0022300135,Unknown date,Away team @ Home team,Williamson,41.998888692446485
0022300136,Unknown date,Away team @ Home team,Tatum,48.69652355311345
0022300136,Unknown date,Away team @ Home team,Bridges,44.2109791439785
0022300136,Unknown date,Away team @ Home team,Thomas,41.94115331572537
0022300137,Unknown date,Away team @ Home team,Smith Jr.,47.30293093603162
0022300137,Unknown date,Away team @ Home team,Brooks,44.24879226124798
0022300137,Unknown date,Away team @ Home team,Sengun,35.31228330983562
0022300138,Unknown date,Away team @ Home team,Edwards,37.90185437986035
0022300138,Unknown date,Away team @ Home team,Gobert,35.34334480604446
0022300138,Unknown date,Away team @ Home team,Horton-Tucker,26.90965043213052
0022300139,Unknown date,Away team @ Home team,Jokić,49.010516774741
0022300139,Unknown date,Away team @ Home team,Porter Jr.,39.669470180850176
0022300139,Unknown date,Away team @ Home team,Vučević,28.740076541439077
0022300140,Unknown date,Away team @ Home team,Durant,44.05032621087369
0022300140,Unknown date,Away team @ Home team,Thompson,41.88025174588304
